time,I,Q
0.018044 ,-3.66E-04,1.22E-04
0.018048 ,-3.88E-03,6.62E-03
0.018052 ,7.90E-03,2.11E-02
0.018056 ,1.68E-02,-2.62E-03
0.018060 ,-4.00E-03,-3.05E-04
0.018064 ,3.94E-03,-2.44E-03
0.018068 ,-4.27E-03,2.87E-03
0.018072 ,3.78E-03,-2.87E-03
0.018076 ,-3.97E-03,3.63E-03
0.018080 ,3.36E-03,-3.36E-03
0.018084 ,-2.81E-03,3.91E-03
0.018088 ,2.66E-03,-4.52E-03
0.018092 ,-2.14E-03,3.69E-03
0.018096 ,1.71E-03,-4.30E-03
0.018100 ,-1.62E-03,4.79E-03
0.018104 ,9.46E-04,-5.07E-03
0.018108 ,-7.93E-04,4.85E-03
0.018112 ,3.97E-04,-5.22E-03
0.018116 ,7.32E-04,4.85E-03
0.018120 ,1.83E-04,-4.97E-03
0.018124 ,1.16E-03,4.49E-03
0.018128 ,-1.89E-03,-5.04E-03
0.018132 ,1.89E-03,4.70E-03
0.018136 ,-2.08E-03,-4.52E-03
0.018140 ,2.20E-03,4.79E-03
0.018144 ,-2.84E-03,-3.94E-03
0.018148 ,3.14E-03,4.06E-03
0.018152 ,-3.08E-03,-3.75E-03
0.018156 ,3.48E-03,3.51E-03
0.018160 ,-4.21E-03,-2.75E-03
0.018164 ,4.12E-03,3.23E-03
0.018168 ,-4.21E-03,-2.08E-03
0.018172 ,4.12E-03,2.41E-03
0.018176 ,-1.09E-02,1.50E-03
0.018180 ,1.56E-03,2.40E-02
0.018184 ,1.16E-02,5.86E-03
0.018188 ,1.92E-03,-1.86E-03
0.018192 ,-4.58E-04,-2.75E-04
0.018196 ,-3.97E-04,-6.10E-05
0.018200 ,-1.53E-04,-1.53E-04
0.018204 ,-6.10E-05,-6.10E-05
0.018208 ,-1.53E-04,1.22E-04
0.018212 ,-1.53E-04,6.10E-05
0.018216 ,1.22E-04,3.05E-05
0.018220 ,1.53E-04,1.22E-04
0.018224 ,-9.16E-05,1.22E-04
0.018228 ,-2.44E-04,6.10E-05
0.018232 ,-2.75E-04,6.10E-05
0.018236 ,-9.16E-05,-3.36E-04
0.018240 ,-1.34E-03,-7.69E-03
0.018244 ,-1.98E-02,-1.17E-02
0.018248 ,-1.27E-02,1.21E-02
0.018252 ,2.90E-03,-2.26E-03
0.018256 ,-1.89E-03,4.43E-03
0.018260 ,1.28E-03,-4.97E-03
0.018264 ,-1.34E-03,4.33E-03
0.018268 ,1.07E-03,-5.16E-03
0.018272 ,-9.16E-05,5.04E-03
0.018276 ,-3.66E-04,-4.52E-03
0.018280 ,3.05E-04,5.01E-03
0.018284 ,-5.80E-04,-5.13E-03
0.018288 ,1.68E-03,4.55E-03
0.018292 ,-1.71E-03,-4.73E-03
0.018296 ,1.62E-03,4.36E-03
0.018300 ,-2.38E-03,-4.30E-03
0.018304 ,9.89E-03,4.73E-03
0.018308 ,1.20E-02,-2.05E-02
0.018312 ,-6.47E-03,-1.11E-02
0.018316 ,-2.53E-03,3.66E-04
0.018320 ,-1.22E-04,4.58E-04
0.018324 ,-9.16E-05,-9.16E-05
0.018328 ,-1.22E-04,-1.22E-04
0.018332 ,-1.83E-04,3.05E-05
0.018336 ,-1.53E-04,6.10E-05
0.018340 ,-3.05E-05,6.10E-05
0.018344 ,3.05E-05,6.10E-05
0.018348 ,-3.05E-05,6.10E-05
0.018352 ,-3.05E-05,-1.22E-04
0.018356 ,1.22E-04,-3.05E-05
0.018360 ,6.10E-05,9.16E-05
0.018364 ,-6.10E-04,2.14E-04
0.018368 ,-3.63E-03,6.74E-03
0.018372 ,8.88E-03,2.15E-02
0.018376 ,1.73E-02,-2.26E-03
0.018380 ,-3.69E-03,-3.97E-04
0.018384 ,3.78E-03,-2.93E-03
0.018388 ,-4.21E-03,1.89E-03
0.018392 ,4.15E-03,-3.23E-03
0.018396 ,-3.23E-03,3.88E-03
0.018400 ,3.02E-03,-3.51E-03
0.018404 ,-3.17E-03,3.91E-03
0.018408 ,2.72E-03,-3.94E-03
0.018412 ,-2.23E-03,4.97E-03
0.018416 ,1.50E-03,-4.00E-03
0.018420 ,-1.77E-03,5.01E-03
0.018424 ,9.16E-04,-4.43E-03
0.018428 ,-7.63E-04,4.43E-03
0.018432 ,-5.68E-03,-9.61E-03
0.018436 ,-2.11E-02,9.83E-03
0.018440 ,-6.71E-04,1.28E-02
0.018444 ,2.26E-03,1.16E-03
0.018448 ,1.22E-04,-4.27E-04
0.018452 ,-1.22E-04,-2.14E-04
0.018456 ,6.10E-05,-1.53E-04
0.018460 ,1.22E-04,-1.53E-04
0.018464 ,9.16E-05,-1.22E-04
0.018468 ,1.83E-04,-9.16E-05
0.018472 ,1.22E-04,-6.10E-05
0.018476 ,3.05E-05,6.10E-05
0.018480 ,6.10E-05,9.16E-05
0.018484 ,0.00E+00,-6.10E-05
0.018488 ,3.05E-05,0.00E+00
0.018492 ,6.10E-05,0.00E+00
0.018496 ,-9.16E-05,-9.16E-05
0.018500 ,6.10E-05,9.16E-05
0.018504 ,2.14E-04,1.83E-04
0.018508 ,6.10E-05,9.16E-05
0.018512 ,-1.22E-04,6.10E-05
0.018516 ,-1.53E-04,3.05E-05
0.018520 ,-3.05E-05,6.10E-05
0.018524 ,0.00E+00,-6.10E-05
0.018528 ,-3.05E-05,-9.16E-05
0.018532 ,0.00E+00,-9.16E-05
0.018536 ,0.00E+00,0.00E+00
0.018540 ,-6.10E-05,0.00E+00
0.018544 ,-1.22E-04,0.00E+00
0.018548 ,-1.53E-04,-6.10E-05
0.018552 ,-1.53E-04,-2.44E-04
0.018556 ,6.10E-05,-6.71E-04
0.018560 ,-1.77E-03,-7.69E-03
0.018564 ,-2.07E-02,-1.06E-02
0.018568 ,-1.16E-02,1.29E-02
0.018572 ,3.02E-03,-2.47E-03
0.018576 ,-1.68E-03,4.58E-03
0.018580 ,1.50E-03,-4.76E-03
0.018584 ,-1.40E-03,4.97E-03
0.018588 ,1.53E-04,-4.55E-03
0.018592 ,-5.80E-04,5.07E-03
0.018596 ,1.22E-04,-5.04E-03
0.018600 ,4.88E-04,4.82E-03
0.018604 ,-1.37E-03,-4.73E-03
0.018608 ,1.19E-03,5.01E-03
0.018612 ,-1.71E-03,-4.52E-03
0.018616 ,2.26E-03,4.18E-03
0.018620 ,-2.23E-03,-4.06E-03
0.018624 ,9.95E-03,4.85E-03
0.018628 ,1.17E-02,-2.04E-02
0.018632 ,-6.62E-03,-1.09E-02
0.018636 ,-2.72E-03,4.88E-04
0.018640 ,-9.16E-05,4.27E-04
0.018644 ,-1.22E-04,0.00E+00
0.018648 ,0.00E+00,-9.16E-05
0.018652 ,0.00E+00,-1.22E-04
0.018656 ,9.16E-05,-1.83E-04
0.018660 ,6.10E-05,1.22E-04
0.018664 ,1.53E-04,1.22E-04
0.018668 ,6.10E-05,1.22E-04
0.018672 ,-6.10E-05,0.00E+00
0.018676 ,-9.16E-05,3.05E-05
0.018680 ,3.05E-05,9.16E-05
0.018684 ,6.10E-05,6.10E-05
0.018688 ,-9.16E-05,0.00E+00
0.018692 ,-1.22E-04,3.05E-05
0.018696 ,-2.14E-04,1.22E-04
0.018700 ,-6.10E-05,0.00E+00
0.018704 ,0.00E+00,-1.83E-04
0.018708 ,-6.10E-05,-1.22E-04
0.018712 ,-9.16E-05,0.00E+00
0.018716 ,-1.22E-04,-3.05E-05
0.018720 ,-1.22E-04,-1.22E-04
0.018724 ,6.10E-05,-6.10E-05
0.018728 ,6.10E-05,0.00E+00
0.018732 ,-9.16E-05,6.10E-05
0.018736 ,-2.14E-04,1.22E-04
0.018740 ,-2.44E-04,-6.10E-05
0.018744 ,-2.75E-04,-2.44E-04
0.018748 ,6.10E-05,3.97E-04
0.018752 ,5.86E-03,5.16E-03
0.018756 ,2.25E-02,-3.88E-03
0.018760 ,1.53E-03,-1.73E-02
0.018764 ,-5.49E-04,3.45E-03
0.018768 ,-1.53E-03,-4.24E-03
0.018772 ,1.56E-03,4.64E-03
0.018776 ,-2.53E-03,-4.46E-03
0.018780 ,2.66E-03,4.30E-03
0.018784 ,-2.90E-03,-3.78E-03
0.018788 ,3.81E-03,4.03E-03
0.018792 ,-3.14E-03,-3.57E-03
0.018796 ,3.94E-03,2.84E-03
0.018800 ,-4.43E-03,-2.99E-03
0.018804 ,4.03E-03,2.69E-03
0.018808 ,-4.09E-03,-1.71E-03
0.018812 ,4.12E-03,2.32E-03
0.018816 ,-1.07E-02,3.39E-03
0.018820 ,4.61E-03,2.33E-02
0.018824 ,1.22E-02,3.85E-03
0.018828 ,1.80E-03,-2.08E-03
0.018832 ,-4.58E-04,-3.36E-04
0.018836 ,-1.53E-04,-3.05E-05
0.018840 ,-9.16E-05,3.05E-05
0.018844 ,-9.16E-05,9.16E-05
0.018848 ,0.00E+00,1.22E-04
0.018852 ,6.10E-05,1.83E-04
0.018856 ,6.10E-05,9.16E-05
0.018860 ,2.14E-04,3.05E-05
0.018864 ,1.22E-04,6.10E-05
0.018868 ,-9.16E-05,9.16E-05
0.018872 ,9.16E-05,0.00E+00
0.018876 ,2.44E-04,-3.97E-04
0.018880 ,-2.08E-03,-7.48E-03
0.018884 ,-2.08E-02,-9.98E-03
0.018888 ,-1.10E-02,1.39E-02
0.018892 ,3.02E-03,-1.89E-03
0.018896 ,-1.77E-03,4.61E-03
0.018900 ,1.16E-03,-4.64E-03
0.018904 ,-1.13E-03,5.04E-03
0.018908 ,6.41E-04,-4.82E-03
0.018912 ,-2.14E-04,5.19E-03
0.018916 ,-2.14E-04,-4.39E-03
0.018920 ,5.19E-04,5.37E-03
0.018924 ,-1.16E-03,-4.76E-03
0.018928 ,1.46E-03,4.33E-03
0.018932 ,-1.89E-03,-4.55E-03
0.018936 ,2.44E-03,4.30E-03
0.018940 ,-2.38E-03,-4.55E-03
0.018944 ,3.54E-03,3.97E-03
0.018948 ,-2.99E-03,-3.36E-03
0.018952 ,3.33E-03,3.33E-03
0.018956 ,-4.36E-03,-3.51E-03
0.018960 ,3.91E-03,2.23E-03
0.018964 ,-4.15E-03,-3.17E-03
0.018968 ,4.49E-03,2.14E-03
0.018972 ,-4.67E-03,-1.89E-03
0.018976 ,4.94E-03,1.31E-03
0.018980 ,-4.30E-03,-1.19E-03
0.018984 ,5.31E-03,3.66E-04
0.018988 ,-5.10E-03,-8.55E-04
0.018992 ,4.85E-03,-7.02E-04
0.018996 ,-5.10E-03,2.44E-04
0.019000 ,4.49E-03,-1.04E-03
0.019004 ,-4.55E-03,8.85E-04
0.019008 ,6.99E-03,-8.48E-03
0.019012 ,-1.72E-02,-1.61E-02
0.019016 ,-1.27E-02,3.81E-03
0.019020 ,-3.97E-04,2.59E-03
0.019024 ,3.66E-04,-1.22E-04
0.019028 ,-1.22E-04,-1.53E-04
0.019032 ,-6.10E-05,-9.16E-05
0.019036 ,1.53E-04,-3.05E-05
0.019040 ,1.22E-04,9.16E-05
0.019044 ,-3.05E-05,1.22E-04
0.019048 ,3.05E-05,-3.05E-05
0.019052 ,0.00E+00,1.22E-04
0.019056 ,-2.44E-04,9.16E-05
0.019060 ,-2.14E-04,3.05E-05
0.019064 ,-6.10E-05,1.53E-04
0.019068 ,3.05E-05,4.88E-04
0.019072 ,6.07E-03,4.49E-03
0.019076 ,2.26E-02,-5.68E-03
0.019080 ,3.97E-04,-1.76E-02
0.019084 ,-1.28E-03,3.30E-03
0.019088 ,-1.71E-03,-4.61E-03
0.019092 ,2.08E-03,4.73E-03
0.019096 ,-2.35E-03,-4.24E-03
0.019100 ,2.69E-03,4.64E-03
0.019104 ,-2.72E-03,-3.78E-03
0.019108 ,3.51E-03,3.66E-03
0.019112 ,-3.42E-03,-3.27E-03
0.019116 ,3.94E-03,3.42E-03
0.019120 ,-3.81E-03,-2.50E-03
0.019124 ,4.36E-03,2.29E-03
0.019128 ,-4.36E-03,-2.41E-03
0.019132 ,4.91E-03,1.92E-03
0.019136 ,-4.79E-03,-6.41E-04
0.019140 ,4.79E-03,1.31E-03
0.019144 ,-4.88E-03,-5.49E-04
0.019148 ,5.04E-03,-2.44E-04
0.019152 ,-5.07E-03,-5.19E-04
0.019156 ,4.97E-03,-8.85E-04
0.019160 ,-5.25E-03,5.80E-04
0.019164 ,4.73E-03,-1.56E-03
0.019168 ,-3.91E-03,1.46E-03
0.019172 ,4.97E-03,-2.32E-03
0.019176 ,-4.55E-03,2.14E-03
0.019180 ,3.66E-03,-3.14E-03
0.019184 ,-4.46E-03,3.11E-03
0.019188 ,3.91E-03,-3.39E-03
0.019192 ,-2.87E-03,3.60E-03
0.019196 ,3.02E-03,-4.18E-03
0.019200 ,-3.05E-03,3.78E-03
0.019204 ,2.81E-03,-4.12E-03
0.019208 ,-2.14E-03,4.73E-03
0.019212 ,1.89E-03,-4.61E-03
0.019216 ,-1.37E-03,4.55E-03
0.019220 ,1.07E-03,-5.28E-03
0.019224 ,-4.27E-04,4.88E-03
0.019228 ,9.16E-05,-4.76E-03
0.019232 ,4.88E-04,4.70E-03
0.019236 ,-6.10E-04,-4.94E-03
0.019240 ,1.01E-03,4.79E-03
0.019244 ,-1.59E-03,-4.88E-03
0.019248 ,1.56E-03,4.46E-03
0.019252 ,-2.62E-03,-4.36E-03
0.019256 ,2.90E-03,4.52E-03
0.019260 ,-2.84E-03,-3.94E-03
0.019264 ,3.23E-03,3.39E-03
0.019268 ,-3.66E-03,-3.97E-03
0.019272 ,3.42E-03,3.11E-03
0.019276 ,-4.00E-03,-3.42E-03
0.019280 ,4.09E-03,2.32E-03
0.019284 ,-4.79E-03,-2.75E-03
0.019288 ,4.58E-03,2.04E-03
0.019292 ,-4.82E-03,-9.16E-04
0.019296 ,4.76E-03,2.11E-03
0.019300 ,-4.94E-03,-1.01E-03
0.019304 ,4.55E-03,-6.10E-05
0.019308 ,-5.13E-03,-2.14E-04
0.019312 ,4.73E-03,-9.16E-05
0.019316 ,-5.25E-03,1.04E-03
0.019320 ,4.46E-03,-7.93E-04
0.019324 ,-4.43E-03,1.43E-03
0.019328 ,7.35E-03,-8.82E-03
0.019332 ,-1.73E-02,-1.59E-02
0.019336 ,-1.23E-02,3.94E-03
0.019340 ,-2.44E-04,2.50E-03
0.019344 ,2.44E-04,2.14E-04
0.019348 ,3.05E-05,-3.05E-05
0.019352 ,1.22E-04,-6.10E-05
0.019356 ,0.00E+00,-3.05E-05
0.019360 ,-1.53E-04,-1.22E-04
0.019364 ,-1.83E-04,-1.22E-04
0.019368 ,1.22E-04,-6.10E-05
0.019372 ,6.10E-05,2.14E-04
0.019376 ,1.22E-04,1.22E-04
0.019380 ,-6.10E-05,6.10E-05
0.019384 ,-1.22E-04,-3.05E-05
0.019388 ,3.97E-04,5.49E-04
0.019392 ,6.13E-03,4.94E-03
0.019396 ,2.26E-02,-4.49E-03
0.019400 ,1.01E-03,-1.72E-02
0.019404 ,-1.04E-03,3.48E-03
0.019408 ,-1.19E-03,-4.55E-03
0.019412 ,2.08E-03,4.79E-03
0.019416 ,-2.17E-03,-4.36E-03
0.019420 ,3.20E-03,3.91E-03
0.019424 ,-2.87E-03,-3.72E-03
0.019428 ,3.57E-03,3.60E-03
0.019432 ,-3.33E-03,-2.87E-03
0.019436 ,4.27E-03,2.75E-03
0.019440 ,-3.88E-03,-2.78E-03
0.019444 ,4.61E-03,2.14E-03
0.019448 ,-4.73E-03,-1.77E-03
0.019452 ,4.09E-03,1.37E-03
0.019456 ,-1.07E-02,3.39E-03
0.019460 ,5.95E-03,2.29E-02
0.019464 ,1.23E-02,3.51E-03
0.019468 ,1.31E-03,-2.20E-03
0.019472 ,-5.19E-04,-3.36E-04
0.019476 ,-1.22E-04,1.22E-04
0.019480 ,9.16E-05,1.83E-04
0.019484 ,0.00E+00,1.53E-04
0.019488 ,-9.16E-05,1.83E-04
0.019492 ,-2.44E-04,3.05E-05
0.019496 ,0.00E+00,1.22E-04
0.019500 ,3.05E-05,1.22E-04
0.019504 ,0.00E+00,-1.22E-04
0.019508 ,-6.10E-05,-6.10E-05
0.019512 ,-1.22E-04,-3.05E-05
0.019516 ,3.05E-05,-4.58E-04
0.019520 ,-2.53E-03,-7.14E-03
0.019524 ,-2.14E-02,-7.66E-03
0.019528 ,-9.49E-03,1.49E-02
0.019532 ,2.84E-03,-2.04E-03
0.019536 ,-1.04E-03,4.61E-03
0.019540 ,7.63E-04,-4.82E-03
0.019544 ,-2.14E-04,4.88E-03
0.019548 ,1.53E-04,-5.19E-03
0.019552 ,3.97E-04,4.64E-03
0.019556 ,-1.07E-03,-4.67E-03
0.019560 ,1.31E-03,5.04E-03
0.019564 ,-1.22E-03,-4.39E-03
0.019568 ,2.47E-03,4.73E-03
0.019572 ,-2.26E-03,-4.33E-03
0.019576 ,2.90E-03,3.94E-03
0.019580 ,-2.66E-03,-3.88E-03
0.019584 ,1.07E-02,2.96E-03
0.019588 ,8.27E-03,-2.22E-02
0.019592 ,-8.36E-03,-1.00E-02
0.019596 ,-2.38E-03,6.10E-04
0.019600 ,3.66E-04,2.44E-04
0.019604 ,2.14E-04,3.05E-05
0.019608 ,0.00E+00,1.22E-04
0.019612 ,3.05E-05,1.83E-04
0.019616 ,-1.22E-04,6.10E-05
0.019620 ,-1.83E-04,-6.10E-05
0.019624 ,-1.53E-04,1.22E-04
0.019628 ,-1.83E-04,-3.05E-05
0.019632 ,1.22E-04,-9.16E-05
0.019636 ,1.22E-04,9.16E-05
0.019640 ,-3.05E-05,9.16E-05
0.019644 ,-4.27E-04,4.27E-04
0.019648 ,-2.26E-03,7.35E-03
0.019652 ,1.28E-02,1.87E-02
0.019656 ,1.59E-02,-6.01E-03
0.019660 ,-4.21E-03,7.32E-04
0.019664 ,3.48E-03,-3.08E-03
0.019668 ,-3.42E-03,4.18E-03
0.019672 ,3.42E-03,-3.30E-03
0.019676 ,-3.23E-03,3.72E-03
0.019680 ,2.11E-03,-4.58E-03
0.019684 ,-2.53E-03,4.27E-03
0.019688 ,1.10E-03,-4.46E-03
0.019692 ,-1.34E-03,4.70E-03
0.019696 ,6.41E-04,-4.94E-03
0.019700 ,-1.28E-03,5.04E-03
0.019704 ,-6.71E-04,-4.88E-03
0.019708 ,-5.80E-04,4.55E-03
0.019712 ,-7.26E-03,-8.55E-03
0.019716 ,-1.95E-02,1.34E-02
0.019720 ,1.01E-03,1.28E-02
0.019724 ,2.38E-03,7.93E-04
0.019728 ,1.53E-04,-3.66E-04
0.019732 ,0.00E+00,3.05E-05
0.019736 ,3.05E-05,-3.05E-05
0.019740 ,3.05E-05,6.10E-05
0.019744 ,-1.22E-04,9.16E-05
0.019748 ,-6.10E-05,0.00E+00
0.019752 ,-6.10E-05,-1.22E-04
0.019756 ,-1.53E-04,-1.22E-04
0.019760 ,9.16E-05,3.05E-05
0.019764 ,9.16E-05,3.05E-05
0.019768 ,3.05E-05,-6.10E-05
0.019772 ,6.10E-05,-6.10E-05
0.019776 ,-1.83E-04,6.10E-05
0.019780 ,-1.53E-04,6.10E-05
0.019784 ,6.10E-05,0.00E+00
0.019788 ,9.16E-05,1.22E-04
0.019792 ,-6.10E-05,1.22E-04
0.019796 ,3.05E-05,-9.16E-05
0.019800 ,-1.53E-04,3.05E-05
0.019804 ,-1.53E-04,0.00E+00
0.019808 ,-6.10E-05,0.00E+00
0.019812 ,-9.16E-05,0.00E+00
0.019816 ,6.10E-05,6.10E-05
0.019820 ,1.53E-04,0.00E+00
0.019824 ,1.22E-04,-2.75E-04
0.019828 ,-6.10E-05,-6.10E-05
0.019832 ,-1.22E-04,1.83E-04
0.019836 ,-2.14E-04,0.00E+00
0.019840 ,-6.10E-05,-6.10E-05
0.019844 ,3.05E-05,-1.83E-04
0.019848 ,6.10E-05,-6.10E-05
0.019852 ,3.05E-05,6.10E-05
0.019856 ,-9.16E-05,1.83E-04
0.019860 ,-9.16E-05,3.05E-05
0.019864 ,-6.10E-05,0.00E+00
0.019868 ,-2.14E-04,3.05E-05
0.019872 ,-2.44E-04,-2.14E-04
0.019876 ,-9.16E-05,-1.53E-04
0.019880 ,9.16E-05,-1.22E-04
0.019884 ,6.10E-05,-1.53E-04
0.019888 ,3.05E-05,-6.10E-05
0.019892 ,3.05E-05,1.22E-04
0.019896 ,1.22E-04,1.83E-04
0.019900 ,-6.10E-05,1.53E-04
0.019904 ,-3.36E-04,3.05E-05
0.019908 ,-1.53E-04,-1.53E-04
0.019912 ,0.00E+00,-1.83E-04
0.019916 ,-3.05E-05,-1.83E-04
0.019920 ,-3.05E-05,1.53E-04
0.019924 ,-6.10E-05,6.10E-05
0.019928 ,-1.22E-04,-6.10E-05
0.019932 ,-9.16E-05,-3.05E-05
0.019936 ,1.53E-04,-1.22E-04
0.019940 ,1.53E-04,-1.53E-04
0.019944 ,-3.36E-04,-9.16E-05
0.019948 ,-1.53E-04,-1.53E-04
0.019952 ,1.22E-04,9.16E-05
0.019956 ,6.10E-05,9.16E-05
0.019960 ,9.16E-05,1.53E-04
0.019964 ,-3.97E-04,4.88E-04
0.019968 ,-1.95E-03,7.63E-03
0.019972 ,1.34E-02,1.84E-02
0.019976 ,1.56E-02,-6.84E-03
0.019980 ,-4.27E-03,5.80E-04
0.019984 ,2.93E-03,-3.42E-03
0.019988 ,-3.17E-03,3.42E-03
0.019992 ,3.69E-03,-4.18E-03
0.019996 ,-2.72E-03,3.88E-03
0.020000 ,2.14E-03,-4.88E-03
0.020004 ,-2.14E-03,4.43E-03
0.020008 ,1.77E-03,-4.61E-03
0.020012 ,-1.43E-03,4.39E-03
0.020016 ,8.55E-04,-5.55E-03
0.020020 ,-3.05E-04,4.67E-03
0.020024 ,-4.88E-04,-4.76E-03
0.020028 ,-3.97E-04,4.39E-03
0.020032 ,-7.97E-03,-8.39E-03
0.020036 ,-1.94E-02,1.41E-02
0.020040 ,1.53E-03,1.27E-02
0.020044 ,2.29E-03,7.93E-04
0.020048 ,3.05E-05,-2.14E-04
0.020052 ,-9.16E-05,1.22E-04
0.020056 ,-2.44E-04,3.05E-05
0.020060 ,6.10E-05,6.10E-05
0.020064 ,1.53E-04,2.14E-04
0.020068 ,-6.10E-05,2.75E-04
0.020072 ,3.05E-05,2.14E-04
0.020076 ,1.22E-04,9.16E-05
0.020080 ,3.05E-05,0.00E+00
0.020084 ,-1.22E-04,1.22E-04
0.020088 ,-1.53E-04,1.22E-04
0.020092 ,4.27E-04,-6.10E-05
0.020096 ,5.80E-03,-5.25E-03
0.020100 ,-4.88E-04,-2.29E-02
0.020104 ,-1.65E-02,-3.36E-03
0.020108 ,3.72E-03,1.83E-03
0.020112 ,-4.91E-03,5.80E-04
0.020116 ,4.73E-03,-1.43E-03
0.020120 ,-4.73E-03,1.16E-03
0.020124 ,4.61E-03,-1.86E-03
0.020128 ,-4.43E-03,2.78E-03
0.020132 ,4.27E-03,-2.50E-03
0.020136 ,-3.60E-03,2.53E-03
0.020140 ,4.21E-03,-3.57E-03
0.020144 ,-3.66E-03,3.33E-03
0.020148 ,3.54E-03,-3.94E-03
0.020152 ,-2.66E-03,3.69E-03
0.020156 ,2.69E-03,-4.15E-03
0.020160 ,-2.81E-03,4.49E-03
0.020164 ,1.65E-03,-4.67E-03
0.020168 ,-1.62E-03,4.30E-03
0.020172 ,1.37E-03,-4.64E-03
0.020176 ,-7.02E-04,5.16E-03
0.020180 ,4.58E-04,-5.10E-03
0.020184 ,-2.14E-04,4.55E-03
0.020188 ,-6.41E-04,-5.31E-03
0.020192 ,8.55E-04,5.04E-03
0.020196 ,-9.77E-04,-4.46E-03
0.020200 ,1.16E-03,5.04E-03
0.020204 ,-1.71E-03,-4.61E-03
0.020208 ,2.81E-03,4.64E-03
0.020212 ,-2.44E-03,-4.00E-03
0.020216 ,2.72E-03,4.12E-03
0.020220 ,-3.05E-03,-3.48E-03
0.020224 ,1.06E-02,2.32E-03
0.020228 ,7.54E-03,-2.25E-02
0.020232 ,-8.61E-03,-9.28E-03
0.020236 ,-2.41E-03,8.24E-04
0.020240 ,3.36E-04,3.97E-04
0.020244 ,1.22E-04,1.22E-04
0.020248 ,3.05E-05,0.00E+00
0.020252 ,3.05E-05,-6.10E-05
0.020256 ,-3.05E-05,1.22E-04
0.020260 ,-1.22E-04,-6.10E-05
0.020264 ,1.22E-04,3.05E-05
0.020268 ,3.05E-05,3.05E-05
0.020272 ,3.05E-05,6.10E-05
0.020276 ,9.16E-05,9.16E-05
0.020280 ,6.10E-05,0.00E+00
0.020284 ,-2.75E-04,3.97E-04
0.020288 ,-1.74E-03,7.51E-03
0.020292 ,1.39E-02,1.80E-02
0.020296 ,1.57E-02,-6.93E-03
0.020300 ,-3.27E-03,1.31E-03
0.020304 ,3.45E-03,-3.36E-03
0.020308 ,-3.69E-03,3.54E-03
0.020312 ,3.20E-03,-3.88E-03
0.020316 ,-2.20E-03,4.36E-03
0.020320 ,2.44E-03,-4.49E-03
0.020324 ,-1.92E-03,4.36E-03
0.020328 ,1.80E-03,-4.36E-03
0.020332 ,-7.93E-04,5.07E-03
0.020336 ,7.93E-04,-4.55E-03
0.020340 ,9.16E-05,4.94E-03
0.020344 ,-6.10E-05,-4.73E-03
0.020348 ,5.19E-04,4.88E-03
0.020352 ,-7.75E-03,-7.75E-03
0.020356 ,-1.82E-02,1.49E-02
0.020360 ,2.17E-03,1.26E-02
0.020364 ,2.32E-03,4.58E-04
0.020368 ,-6.10E-05,-4.58E-04
0.020372 ,-6.10E-05,0.00E+00
0.020376 ,9.16E-05,3.05E-05
0.020380 ,0.00E+00,-1.22E-04
0.020384 ,0.00E+00,-1.22E-04
0.020388 ,0.00E+00,1.53E-04
0.020392 ,6.10E-05,9.16E-05
0.020396 ,9.16E-05,-6.10E-05
0.020400 ,-3.05E-05,-3.66E-04
0.020404 ,-6.10E-05,-1.83E-04
0.020408 ,-6.10E-05,-2.14E-04
0.020412 ,3.97E-04,-2.75E-04
0.020416 ,5.62E-03,-5.34E-03
0.020420 ,-8.24E-04,-2.30E-02
0.020424 ,-1.72E-02,-3.42E-03
0.020428 ,3.36E-03,2.20E-03
0.020432 ,-4.39E-03,1.34E-03
0.020436 ,4.88E-03,-1.22E-03
0.020440 ,-4.73E-03,1.74E-03
0.020444 ,4.18E-03,-1.83E-03
0.020448 ,-4.88E-03,1.95E-03
0.020452 ,3.78E-03,-2.44E-03
0.020456 ,-4.76E-03,2.99E-03
0.020460 ,2.72E-03,-3.57E-03
0.020464 ,-4.00E-03,3.23E-03
0.020468 ,3.54E-03,-4.33E-03
0.020472 ,-2.32E-03,3.94E-03
0.020476 ,2.29E-03,-4.30E-03
0.020480 ,-2.08E-03,4.49E-03
0.020484 ,1.71E-03,-4.49E-03
0.020488 ,-8.85E-04,5.13E-03
0.020492 ,1.07E-03,-4.49E-03
0.020496 ,-3.97E-04,4.88E-03
0.020500 ,-2.75E-04,-5.07E-03
0.020504 ,-1.53E-04,4.82E-03
0.020508 ,-7.63E-04,-5.10E-03
0.020512 ,8.55E-04,4.79E-03
0.020516 ,-1.40E-03,-4.88E-03
0.020520 ,2.11E-03,4.39E-03
0.020524 ,-2.44E-03,-4.33E-03
0.020528 ,2.72E-03,4.33E-03
0.020532 ,-2.56E-03,-4.12E-03
0.020536 ,3.17E-03,3.57E-03
0.020540 ,-2.87E-03,-3.23E-03
0.020544 ,1.12E-02,2.35E-03
0.020548 ,6.20E-03,-2.26E-02
0.020552 ,-9.37E-03,-8.79E-03
0.020556 ,-2.50E-03,1.01E-03
0.020560 ,2.14E-04,2.44E-04
0.020564 ,3.05E-05,6.10E-05
0.020568 ,-1.53E-04,9.16E-05
0.020572 ,9.16E-05,0.00E+00
0.020576 ,1.83E-04,0.00E+00
0.020580 ,6.10E-05,3.05E-05
0.020584 ,3.05E-05,-6.10E-05
0.020588 ,1.83E-04,-1.83E-04
